gene	meanExpression	A.logFC	A.pvalue	A.FDR	B.logFC	B.pvalue	B.FDR
Gene201	5.109422032867423	-0.2239682848306165	0.6063282038208375	0.9121091343291992	-0.20696165053750817	0.6147001423650871	0.8678024314475862
Gene202	-2.873542207652094	0.02833037366942627	0.9059260526117371	0.989772399742584	0.3021906524738729	0.18489749598841793	0.5135714284552437
Gene203	-1.006885333478761	-0.9175603197336999	0.020883742984576542	0.17593717762911998	-0.4149166420901085	0.2638603054429472	0.6188381383279313
Gene204	-1.907538628177374	-0.2267720905771889	0.5189069838070672	0.8793196005731699	0.7019453517806871	0.036915505436107686	0.18620287339822572
Gene205	7.35420229582493	0.3375099455326839	0.4334377187269026	0.8314554358851	-0.05833970460964814	0.8859993401725161	0.966298767774584
Gene206	1.1595957457906387	0.2051977720966436	0.6521330869650215	0.9263470897097583	0.49204138090169663	0.254681637804736	0.6092366964230259
Gene207	1.5056498152928304	-0.7425253509870228	0.08976465974904764	0.44461611300538456	-0.45463772933774893	0.26987052843386644	0.6241574124898078
Gene208	5.805456157894267	-0.5124538245074978	0.24590126444701293	0.6883911865941124	-0.9846893779763883	0.019845476311763796	0.11791726863793105
Gene209	4.389465984216558	-0.3920801484977272	0.3856351461190244	0.8010700999564279	-1.7750922819694053	7.073866882299434e-5	0.0013204497964506223
Gene210	3.4820046265533957	0.7289188114215176	0.10049479526258988	0.4690715775404452	0.7754863745219165	0.06527828358724097	0.27335964651273437
Gene211	6.927348215383176	0.03098630486576358	0.9398964109502125	0.9951820304007888	-0.6397274249889501	0.10248354730519588	0.3643211777646494
Gene212	5.838054607484815	0.6323806747492914	0.11916459880436879	0.5066522058008877	1.9777559066696262	1.280573773560165e-6	4.925283744462173e-5
Gene213	6.688056234089833	-1.214073895000332	0.015678271001879945	0.1437055087248391	-1.7642983331900208	2.803756837709194e-4	0.003976960053488218
Gene214	8.97130582251405	-0.1661211248787506	0.6711591907198466	0.9337108137143256	-0.31799334248054384	0.3910615029208182	0.7285647759739424
Gene215	2.410572268346689	-0.3851967309428801	0.4096358245503736	0.8160031707746914	-0.1690237826616921	0.7016965058058382	0.9017328058524365
Gene216	2.4508050954521945	-1.3177288233653606	0.004013635106728683	0.052397325153115966	0.5795056756040025	0.1730175680383234	0.49603660561445934
Gene217	-0.05739459639671242	3.3701216317926153	1.2339817325774372e-12	4.746083586836297e-10	0.08498402612830093	0.82566844191686	0.9458010610502989
Gene218	5.5576620591771615	0.16164175017771598	0.715763721558344	0.9487992636065429	-0.622285541098641	0.14071815762583595	0.4408463584769297
Gene219	-2.7436767660476087	0.3258357903960881	0.24788848657534465	0.6914602135992878	-0.10390561223488202	0.6959291170356643	0.8990170740675162
Gene220	-2.769926914942712	-0.30306703700870546	0.2721802878405947	0.7140091496342988	-0.18023530697131904	0.4891150593037499	0.7896594434997577
Gene221	0.7246390366825225	0.6355641746136944	0.15647004413619695	0.5729404765148186	0.3323136628860021	0.43167549266285066	0.7572765660845878
Gene222	3.8624217166406982	0.3109008579823927	0.4862561113063181	0.8603831270229179	0.7864768610278025	0.06486024573517923	0.2722932230696022
Gene223	8.826803144514487	0.6025521200016531	0.16986290696295228	0.5941082668380864	1.0839286347196706	0.010037411814576456	0.06999589828853875
Gene224	4.7121700222702065	0.4998126680328047	0.19767558167224317	0.6320418321651927	0.525548633470662	0.15265455251965762	0.4632950473223261
Gene225	4.810666486920589	0.38465828753220777	0.36432093787263675	0.7845711293113428	0.44807560539595437	0.26456988279983595	0.6189892312199239
Gene226	-2.6119494946973894	-0.1310234846169832	0.7021972123436829	0.9448943333157157	0.30996984785122694	0.3400479143571975	0.688495473490985
Gene227	-2.4829967231491614	0.4722005922607276	0.1694112756325878	0.5940086803386668	0.9443152931733885	0.004336286651546491	0.03616586031314838
Gene228	-2.0277411447772726	-0.5772193311382091	0.12359280248662319	0.5162606620159699	-0.13275978219314366	0.7063364505200723	0.9029949520408894
Gene229	4.257022733788292	0.24328152490805943	0.5615340285993093	0.897293534537737	-1.082043343193466	0.007446681766063137	0.05544811441595783
Gene230	-1.675120030811175	0.4162383861610156	0.3098550628949602	0.7479622219775265	0.7588532280860122	0.052178180906850564	0.23535489809134216
Gene231	6.290203724879068	-0.6313174198807457	0.11265345642366612	0.4948424679080392	-0.10771632268387135	0.7732535022502347	0.9256497964134308
Gene232	4.107864313498288	-0.24579255416886175	0.5703985378582066	0.899595824238796	-0.19784985559534216	0.6291236623158382	0.8720283437627661
Gene233	-2.8403992443537946	-0.04662486599952668	0.8488464446451344	0.9818746865842387	-0.059342894999140416	0.7976452110122931	0.9352729695510422
Gene234	4.296889051534949	0.42399569950069865	0.3131008878779057	0.7495836435833758	-0.4849790420665478	0.22321841616449195	0.5666880329131555
Gene235	7.925619817857809	0.5230386658669463	0.19018462054929464	0.622943401733687	0.08322601145260128	0.8247784671174996	0.9458010610502989
Gene236	6.8040237886731925	-0.33348774491966093	0.4531159323419838	0.8419099448940613	1.4884794725343131	6.112705327287019e-4	0.007394208575542951
Gene237	4.439339607674536	-0.33799209885958925	0.45032801157191005	0.839967573170334	0.36032336961100214	0.3951702252154058	0.731119750629798
Gene238	5.407158062668973	-0.7497143876601385	0.07271960219303542	0.3937982777499198	0.8640573478392286	0.02950210059447157	0.15717688116394019
Gene239	1.4248625588683475	0.18030768807166084	0.6838008030170148	0.9387423881617485	0.45533014197075344	0.278349185676018	0.6320294696434
Gene240	3.0321633672984674	-0.8461863101881049	0.07152344260750719	0.39083848419402833	-0.26449074239579007	0.5482415531889667	0.8248600136481385
Gene241	6.766951812399211	0.016347557084223537	0.9675516732616466	0.9951820304007888	-0.5345592331095862	0.1620509521211705	0.4784498143524373
Gene242	2.447408323129402	-0.7096508896190868	0.10368477534610356	0.4742214306869856	-0.8004689093796418	0.05310126145475154	0.23758572238754486
Gene243	4.84050406454099	1.6036234236024276	3.723854377586861e-4	0.007492664743635535	0.5967637175738426	0.14881541415915128	0.45634402042843997
Gene244	3.2373371979337704	-0.7931449239261639	0.09429077772165662	0.4551161135597363	-0.8039673400421766	0.07334651968020746	0.29397402677437856
Gene245	7.018416942133418	0.0015269067666523702	0.9970465558737591	0.9999999999999976	-0.7219072989721771	0.0669314150060205	0.2777237137179274
Gene246	7.8773091811034455	-0.30244606332257995	0.4352649916386392	0.8323403184888494	-1.0337696817981339	0.00574012131433767	0.04526909553894062
Gene247	-2.8202962091547974	0.37135855835754833	0.14026189683592652	0.5453417450852508	0.1510178411348127	0.5239923463799159	0.8112592450532836
Gene248	6.081626495437592	0.2308164895387971	0.5972683718833427	0.9095746169561896	-0.5062658935766325	0.22220591238326856	0.5654094462678589
Gene249	6.011676828990903	-0.2855057042368622	0.4889007175326102	0.8605167379765201	0.6796688932188655	0.08381848810977621	0.3197958340701115
Gene250	-2.2636947806838386	-0.3963707689193523	0.264596951634137	0.7076676962667477	0.12422153289725411	0.7108262078287868	0.9029949520408894
Gene251	1.9311329987016503	0.2386057331929878	0.5939984495516484	0.9088103573311634	-0.504436544835652	0.23508354857347027	0.5830445153111862
Gene252	2.380761468654897	-0.2987825878990321	0.49892403618989223	0.8661074920618315	-1.0274875529685712	0.015521233548275943	0.09811146364270507
Gene253	3.2044578983861935	0.9267456711497112	0.025094147044177728	0.19883970559626588	0.3522807402038187	0.3623050993924086	0.7050108958793707
Gene254	7.699191137678164	0.8782867408101986	0.05968608451513592	0.3508882099655257	1.845784403036515	5.559459973433952e-5	0.0010900901908694025
Gene255	8.596715861174438	-0.6965793681368752	0.15151988317978674	0.5652035740733067	1.7416122217771883	2.4566878309767464e-4	0.003555264588967795
Gene256	4.8219562912707685	0.09845724753696963	0.8306664981151445	0.9799753829013992	-0.8049188367131288	0.0671747836782096	0.27827168052282353
Gene257	-2.6050329003444612	0.4512097500026995	0.15257221848923272	0.5665133564569513	-0.2373722081807977	0.4244516910135997	0.7511089913530343
Gene258	7.516993011875661	0.861965922486895	0.046075092446104235	0.29573230068102846	2.778995350714672	7.950963908551156e-10	9.57947458861585e-8
Gene259	0.8588383276782423	-1.856230118115229	0.0031449315486740707	0.04325903093086755	-1.9579050089067467	0.0010849437524625138	0.011685826347983933
Gene260	-2.4019088795293797	0.4145829629702367	0.2213497350393868	0.6577664896534232	0.5080670776413362	0.1141861925871906	0.3883884101605122
Gene261	7.6095359950595505	-0.2950037480487173	0.4921846355487921	0.862091249807246	-1.7074262615415912	5.951163815489991e-5	0.0011400696964540213
Gene262	0.398064025275418	0.6282936409577745	0.12668120878026276	0.5218582462845917	1.2994852759211855	0.001115460119623177	0.011917308970333086
Gene263	-1.9771639900172246	0.16621997929762436	0.6695581445877674	0.9333608844014947	0.2657850956066785	0.47114946165011695	0.7817313118468839
Gene264	-2.4553628687770295	-0.11567034972011543	0.7205580481642732	0.9500914005042502	-0.47372430911482327	0.12389289464358631	0.40807936312116705
Gene265	-2.7712798677468005	-0.29139301582431093	0.2711256113245045	0.7137643365419385	-0.21382025548556438	0.3926835664999956	0.729255306839623
Gene266	4.252335591808466	-0.3087792087946545	0.4846163281464021	0.8603831270229179	0.0928264944702739	0.8240244316514114	0.9458010610502989
Gene267	4.297145207145269	1.4357860833940272	0.0011334605355905472	0.018985938619607155	-0.7008910222462998	0.08590401261321069	0.325147663183992
Gene268	-0.26269971493577543	-1.1578978585147774	0.0030307144815638963	0.042269379101309575	-0.18558371921390818	0.6066866282248178	0.8639073797017529
Gene269	1.7932478442373276	-1.1452173810412414	0.007139462701205295	0.08178078695538711	-1.4685358847738734	3.3443767655889526e-4	0.004550172470189051
Gene270	1.121330016552224	0.04037090500459915	0.9287477522065335	0.9936319163437825	-1.4179471676003954	0.0012747652495981663	0.013390391277291663
Gene271	4.09971804069146	-0.5807696360638772	0.18131667642366042	0.6106994827337838	1.360921455489031	0.0012421759407747312	0.013116958191919019
Gene272	2.913441306266732	0.11402310271709616	0.7939413453803147	0.9702682424072351	-0.38408467617403214	0.35345290905529514	0.6986271464323914
Gene273	0.24454207339767375	-0.01867982336155603	0.9708763346095975	0.9963686397048781	-0.3821125809119522	0.43067856885563427	0.7561070380190208
Gene274	1.6267787234593971	-0.34440270528763606	0.42996295917062444	0.8290839937728971	0.7027069828692025	0.09077810574898755	0.33696401540084464
Gene275	-0.8552970809585507	0.14403114771733616	0.7697708160024199	0.964504217519634	1.2320060378486328	0.009546607897658077	0.06727701125904212
Gene276	4.89229651247571	0.6343010117578785	0.17737381363731258	0.6061989529641578	1.605468316921751	4.634806837146541e-4	0.005952546618835995
Gene277	5.124666171950347	-0.6643011451366309	0.10201482214087958	0.4716357935315746	0.7098649228820296	0.0653073312686957	0.2733668115056329
Gene278	2.494459798345064	-0.4072719764303287	0.34656423012393056	0.7708206681663549	0.0354731873188006	0.9307664082105502	0.9805798653714182
Gene279	6.195389023513992	-0.18418897589602293	0.6523426695603949	0.9263470897097583	-0.20134150856142907	0.6027451316908914	0.8621729819637982
Gene280	6.368933433392659	-0.08729709661945234	0.8425381024634327	0.9812918048606266	0.1740297068636398	0.6756248876985363	0.8902614788732994
Gene281	1.276834963542173	-0.42043079366295566	0.34498496447366533	0.7705717321279101	0.13617110877321298	0.7459038971257692	0.9147705385403105
Gene282	7.206390810230227	0.009680356460398089	0.982102397307725	0.9983368072926204	-0.25093679260915336	0.5391950530777252	0.8204024351818576
Gene283	-2.864717816707901	-0.056404091978866214	0.8142319712673519	0.9766007745035006	0.17518296909718556	0.4411658872778459	0.7637572713809002
Gene284	2.5100370648363386	0.4253067939512395	0.32403507747422844	0.7569916844849357	-0.7176036153377148	0.08039876405680979	0.31177406150828707
Gene285	5.228510530005711	-2.029407804540841	7.845432875119949e-6	2.9902079982240546e-4	-0.446303096681014	0.27235637766845466	0.6255380790080891
Gene286	2.8354864781989986	0.5305575024023761	0.2392109379833261	0.6780355385014912	2.0393308425049748	6.117410480179387e-6	1.791201187590607e-4
Gene287	5.584513847252696	-2.032209828256905	1.6624106132264098e-6	8.149071633462793e-5	-0.28118133761388386	0.45432081115654643	0.7714961875205449
Gene288	-1.8455253290229143	0.796840760088333	0.03835929641080977	0.2669656921732405	-0.7096481971848704	0.05090314022934168	0.23120971184351904
Gene289	4.632692405484545	-0.7393055961481023	0.0774972135296848	0.40812950322077224	-0.32430350384860634	0.4097390639837597	0.7400019215888742
Gene290	5.1410212497588255	-0.2486760447273531	0.5517694729327176	0.8931078145096653	0.7107440546213262	0.07452814906943203	0.29728021168501007
Gene291	-1.999049905888836	0.2641186753469448	0.49093510060474554	0.8620122174992486	0.4613514995853468	0.20490040835975706	0.5409197686371622
Gene292	-1.2197307764469802	0.3944164835041638	0.28035975235692723	0.7228655996034797	-0.4676480263172872	0.1768862026350125	0.5015202796569677
Gene293	7.400316714919533	0.4501761793480489	0.31103845971066285	0.7485628349973333	0.054910113287065056	0.8957797155607947	0.9716669004889844
Gene294	4.21588445252308	-1.0391970910296786	0.0099554129741651	0.10479382078068526	0.9157341332084616	0.01609859133591294	0.1008683667663718
Gene295	6.009843133171682	0.25393219300321973	0.5682755993949529	0.8994437185702533	0.5145632576830125	0.2231713071147779	0.5666880329131555
Gene296	1.4493954649346403	-0.3208550984256686	0.5006945597483768	0.8667969808745848	1.2157341482725597	0.008132518557506227	0.059428979355132805
Gene297	5.483995116968123	0.3082894272151547	0.4731901520973133	0.8555236884782378	0.26441345441656855	0.5153822797830092	0.8036493388422743
Gene298	1.835941321433758	-0.43856147062201484	0.3137765712822958	0.7495836435833758	0.03631572885379983	0.9295369563213043	0.9805798653714182
Gene299	1.9416235060134912	-0.8777256675371653	0.03958398581967802	0.2716751397682657	0.16989514562185276	0.6700790469150195	0.8869773238720863
Gene300	3.275081405210023	-0.34710308527107564	0.45950628512215896	0.8462362525269962	0.16420429647726195	0.711151983721343	0.9029949520408894
Gene301	-1.5904289372485585	-0.008001886072120322	0.9838339281512167	0.9986435152040105	0.4743257155739211	0.20629932343641513	0.5433602211986909
Gene302	3.4982771557391823	-1.595599789157484	0.0012739748988589634	0.02068141069576239	2.3485450621447366	1.4016583096795715e-6	5.238649571612756e-5
Gene303	8.886483846607325	-0.5951466839627667	0.18021064412453391	0.6101263624064417	-1.0397497663795192	0.014482996677044899	0.09319817681496073
Gene304	6.494981166694331	-0.5338002601693044	0.2154765151540766	0.6496126474346595	-0.6097196451399951	0.1355569876982271	0.4309770501098659
Gene305	5.137773755572655	0.15985341693748678	0.6563477597133079	0.9280146351599626	0.37849906623066876	0.2668384056685512	0.6209768299467843
Gene306	7.158111213624541	0.8229836223713295	0.03836296996529466	0.2669656921732405	0.2147553516886491	0.5634065452309095	0.8373696751937744
Gene307	4.728695294614528	-2.3857949750394707	6.999007560257805e-7	4.045669109975609e-5	-1.335261936527272	0.0021387754094582445	0.020783073862623475
Gene308	6.966783866892955	-0.8469050681518984	0.033699826667363805	0.24349585742314886	1.5277098769572073	8.760613754802515e-5	0.0015756499558997328
Gene309	5.078488956133235	-1.268523939629322	0.006193751103327633	0.07364745663885414	-0.15727076579706328	0.7140315270756582	0.9041121428262799
Gene310	-0.37103250933063203	-0.6357223892894832	0.1531292172753067	0.5671452491678026	-0.5396380017717173	0.1993922861377242	0.5345637698062311
Gene311	8.217139467708474	0.04211704919611263	0.9223307580441413	0.9920523939117587	0.2630488172771715	0.5202665283442739	0.8078874784936299
Gene312	6.716326115898076	-0.008399846755214803	0.983904684504816	0.9986435152040105	0.11166807888798409	0.7768490328150903	0.9267411618101615
Gene313	2.4404727253838585	-0.2618719638471296	0.5592253387892937	0.8962936642071199	-1.0178397404004926	0.018112521586160335	0.11024054525964902
